UnixTime,SensorID,PM1,PM2_5,PM10
1627609821.79,2,2,4,5
1627609822.58,1,6,11,11
1627609822.64,2,2,4,5
1627609823.42,1,6,11,11
1627609823.48,2,2,4,5
1627609824.27,1,6,11,11
1627609824.40,2,2,3,3
1627609825.19,1,6,10,10
1627609825.24,2,2,3,3
1627609826.03,1,6,10,10
1627609826.09,2,2,3,3
1627609826.88,1,6,10,10
1627609827.01,2,2,3,3
1627609827.80,1,5,10,10
1627609827.85,2,2,3,3
1627609828.65,1,5,10,10
1627609828.70,2,2,3,3
1627609829.49,1,5,10,10
1627609829.61,2,1,3,3
1627609830.41,1,6,10,10
1627609830.46,2,1,3,3
1627609831.26,1,6,10,10
1627609831.31,2,1,3,3
1627609832.11,1,6,10,10
1627609832.22,2,3,4,5
1627609833.02,1,6,11,11
1627609833.07,2,3,4,5
1627609833.87,1,6,11,11
1627609833.91,2,3,4,5
1627609834.72,1,6,11,11
1627609834.83,2,2,3,4
1627609835.64,1,6,11,11
1627609835.68,2,2,3,4
1627609836.48,1,6,11,11
1627609836.52,2,2,3,4
1627609837.33,1,6,11,11
1627609837.44,2,2,4,5
1627609838.25,1,7,10,10
1627609838.28,2,2,4,5
1627609839.10,1,7,10,10
1627609839.13,2,2,4,5
1627609839.94,1,7,10,10
1627609840.05,2,2,4,5
1627609840.86,1,6,9,9
1627609840.89,2,2,4,5
1627609841.71,1,6,9,9
1627609842.65,2,2,3,4
1627609843.47,1,5,8,8
1627609844.35,2,2,3,4
1627609845.16,1,5,8,8
1627609845.26,2,2,3,5
1627609846.08,1,5,8,8
1627609846.95,2,2,3,5
1627609847.78,1,6,9,9
1627609847.87,2,2,4,5
1627609848.70,1,6,9,9
1627609849.56,2,2,4,5
1627609850.39,1,5,8,8
1627609850.48,2,2,4,5
1627609851.31,1,5,9,9
1627609852.17,2,2,4,5
1627609853.00,1,5,9,9
1627609853.09,2,3,5,6
1627609853.92,1,5,8,8
1627609854.78,2,3,5,6
1627609855.61,1,5,8,8
1627609855.69,2,2,5,6
1627609856.53,1,4,8,8
1627609857.39,2,2,5,6
1627609858.23,1,4,8,8
1627609858.30,2,2,4,4
1627609859.14,1,4,7,7
1627609859.99,2,2,4,4
1627609860.84,1,4,7,7
1627609860.91,2,2,5,5
1627609861.76,1,5,8,8
1627609862.60,2,2,5,5
1627609863.45,1,5,8,8
1627609863.52,2,2,6,6
1627609864.37,1,5,8,8
1627609865.21,2,2,6,6
1627609866.06,1,5,8,8
1627609866.13,2,2,5,5
1627609866.98,1,5,8,8
1627609867.82,2,2,5,5
1627609868.67,1,5,8,8
1627609868.73,2,1,5,5
1627609869.59,1,5,7,7
1627609870.43,2,1,5,5
1627609871.29,1,4,6,6
1627609871.34,2,2,6,6
1627609872.20,1,4,6,7
1627609873.03,2,2,6,6
1627609873.90,1,5,7,8
1627609873.95,2,1,5,5
1627609874.82,1,5,7,7
1627609875.64,2,2,6,6
1627609877.40,2,2,5,5
1627609878.27,1,3,5,6
1627609879.17,2,1,4,4
1627609880.04,1,4,6,8
1627609880.86,2,1,4,4
1627609881.73,1,4,6,8
1627609881.77,2,2,4,6
1627609882.65,1,5,7,8
1627609883.47,2,1,3,5
1627609884.35,1,5,7,8
1627609884.38,2,1,4,7
1627609885.26,1,5,7,8
1627609886.07,2,2,5,8
1627609886.11,1,5,7,8
1627609886.99,2,2,4,7
1627609887.88,1,5,7,10
1627609888.68,2,2,4,7
1627609888.72,1,5,7,10
1627609889.60,2,2,3,6
1627609890.49,1,5,7,10
1627609891.29,2,2,3,6
1627609891.34,1,5,7,10
1627609892.21,2,2,3,6
1627609893.10,1,5,8,11
1627609893.90,2,2,3,6
1627609893.95,1,5,8,11
1627609894.81,2,2,3,6
1627609895.71,1,5,8,13
1627609896.51,2,2,3,6
1627609896.56,1,5,8,13
1627609897.42,2,1,2,5
1627609898.32,1,5,8,12
1627609899.11,2,1,2,5
1627609899.17,1,5,8,12
1627609900.03,2,1,2,5
1627609900.94,1,5,8,12
1627609901.72,2,1,2,5
1627609901.78,1,5,8,12
1627609902.64,2,1,3,6
1627609903.55,1,5,8,11
1627609904.33,2,1,3,6
1627609904.39,1,5,8,11
1627609905.25,2,2,3,6
1627609906.16,1,5,8,11
1627609906.94,2,2,3,6
1627609907.01,1,5,8,11
1627609907.85,2,2,3,5
1627609908.77,1,4,8,11
1627609909.55,2,2,3,5
1627609909.62,1,4,8,11
1627609910.46,2,2,3,3
1627609911.38,1,4,8,11
1627609912.15,2,2,3,3
1627609912.23,1,4,8,11
1627609913.07,2,2,3,3
1627609913.99,1,4,8,9
1627609914.76,2,2,3,3
1627609914.84,1,4,8,9
1627609915.68,2,2,4,4
1627609916.61,1,4,8,10
1627609917.37,2,2,4,4
1627609917.45,1,4,8,10
1627609918.29,2,2,4,4
1627609919.22,1,5,8,9
1627609919.98,2,2,4,4
1627609920.06,1,5,8,9
1627609920.89,2,2,4,4
1627609921.83,1,5,8,8
1627609922.59,2,1,3,3
1627609922.68,1,5,8,8
1627609923.50,2,1,4,4
1627609924.44,1,5,9,9
1627609925.19,2,1,4,4
1627609925.29,1,5,9,9
1627609926.11,2,2,3,3
1627609927.05,1,5,9,9
1627609927.80,2,2,3,3
1627609927.90,1,5,9,9
1627609928.72,2,1,3,3
1627609929.67,1,6,10,10
1627609930.41,2,1,3,3
1627609930.51,1,6,10,10
1627609931.33,2,2,3,3
1627609932.27,1,6,9,9
1627609933.02,2,2,3,3
1627609933.12,1,6,9,9
1627609933.93,2,2,3,3
1627609933.97,1,6,9,9
1627609934.78,2,2,3,3
1627609934.89,1,6,9,9
1627609935.63,2,2,3,3
1627609935.73,1,6,9,9
1627609936.54,2,2,3,3
1627609936.58,1,6,9,9
1627609937.39,2,2,3,3
1627609937.50,1,6,9,9
1627609938.23,2,2,3,3
1627609938.35,1,6,9,9
1627609939.15,2,2,3,3
1627609939.19,1,6,9,9
1627609940.00,2,2,3,3
1627609940.11,1,6,9,10
1627609940.84,2,1,2,2
1627609940.96,1,6,9,10
1627609941.76,2,1,1,1
1627609941.80,1,6,9,10
1627609942.60,2,1,1,1
1627609942.72,1,6,8,9
1627609943.45,2,2,2,2
1627609943.57,1,6,8,9
1627609944.37,2,2,2,2
1627609944.42,1,6,8,9
1627609945.21,2,2,2,2
1627609945.33,1,5,8,9
1627609946.06,2,2,2,2
1627609946.18,1,5,8,9
1627609946.97,2,2,2,2
1627609947.03,1,5,8,9
1627609947.82,2,2,2,2
1627609947.94,1,5,8,8
1627609948.67,2,2,2,2
1627609948.79,1,5,8,8
1627609949.58,2,1,2,2
1627609949.64,1,5,8,8
1627609950.43,2,1,2,2
1627609950.56,1,6,8,9
1627609951.27,2,1,2,2
1627609951.40,1,6,8,9
1627609952.19,2,1,2,2
1627609952.25,1,6,8,9
1627609953.04,2,1,2,2
1627609953.17,1,5,8,8
1627609953.88,2,1,2,2
1627609954.02,1,5,8,8
1627609954.80,2,2,2,2
1627609954.86,1,5,8,8
1627609955.64,2,2,2,2
1627609955.78,1,5,8,8
1627609956.49,2,2,2,2
1627609956.63,1,5,8,8
1627609957.41,2,2,3,3
1627609957.47,1,5,8,8
1627609958.25,2,2,3,3
1627609958.39,1,5,7,8
1627609959.10,2,2,3,3
1627609959.24,1,5,7,8
1627609960.01,2,2,3,3
1627609960.09,1,5,7,8
1627609960.86,2,2,3,3
1627609961.00,1,5,8,9
1627609961.71,2,1,2,2
1627609961.85,1,5,8,9
1627609962.62,2,1,3,3
1627609962.70,1,5,8,9
1627609963.47,2,1,3,3
1627609963.62,1,6,8,9
1627609964.31,2,1,3,3
1627609964.46,1,6,8,9
1627609965.23,2,1,3,3
1627609965.31,1,6,8,9
1627609966.08,2,1,3,3
1627609966.23,1,6,8,8
1627609966.92,2,1,3,3
1627609967.07,1,6,8,8
1627609967.84,2,2,3,3
1627609967.92,1,6,8,8
1627609968.68,2,2,3,3
1627609968.84,1,6,8,8
1627609969.53,2,2,3,3
1627609969.69,1,6,8,8
1627609970.45,2,1,2,2
1627609970.53,1,6,8,8
1627609971.29,2,1,2,2
1627609971.45,1,6,8,8
1627609972.14,2,1,2,2
1627609972.30,1,6,8,8
1627609973.05,2,2,4,4
1627609973.14,1,6,8,8
1627609973.90,2,2,4,4
1627609974.06,1,5,8,8
1627609974.75,2,2,4,4
1627609974.91,1,5,8,8
1627609975.66,2,3,4,4
1627609975.76,1,5,8,8
1627609976.51,2,3,4,4
1627609976.67,1,5,8,8
1627609977.35,2,3,4,4
1627609977.52,1,5,8,8
1627609978.27,2,2,4,4
1627609978.37,1,5,8,8
1627609979.12,2,2,4,4
1627609979.28,1,5,8,8
1627609979.96,2,2,4,4
1627609980.13,1,5,8,8
1627609980.88,2,2,4,4
1627609980.98,1,5,8,8
1627609981.72,2,2,4,4
1627609981.90,1,5,9,9
1627609982.57,2,2,4,4
1627609982.74,1,5,9,9
1627609983.49,2,2,4,4
1627609983.59,1,5,9,9
1627609984.33,2,2,4,4
1627609984.51,1,5,9,9
1627609985.18,2,2,4,4
1627609985.36,1,5,9,9
1627609986.09,2,3,4,4
1627609986.20,1,5,9,9
1627609986.94,2,3,4,4
1627609987.12,1,5,8,8
1627609987.79,2,3,4,4
1627609987.97,1,5,8,8
1627609988.70,2,2,3,3
1627609988.81,1,5,8,8
1627609989.55,2,2,3,3
1627609989.73,1,5,9,9
1627609990.39,2,2,3,3
1627609990.58,1,5,9,9
1627609991.31,2,2,3,3
1627609991.43,1,5,9,9
1627609992.16,2,2,3,3
1627609992.34,1,5,9,9
1627609993.00,2,2,3,3
1627609993.19,1,5,9,9
1627609993.92,2,2,3,3
1627609994.04,1,5,9,9
1627609994.76,2,3,4,4
1627609994.96,1,5,10,10
1627609995.61,2,3,4,4
1627609995.80,1,5,10,10
1627609996.53,2,2,4,4
1627609996.65,1,5,10,10
1627609997.37,2,2,4,4
1627609997.57,1,5,9,9
1627609998.22,2,2,4,4
1627609998.41,1,5,9,9
1627609999.13,2,2,4,4
1627609999.26,1,5,9,9
1627609999.98,2,2,4,4
1627610000.18,1,5,9,9
1627610000.83,2,2,4,4
1627610001.03,1,5,9,9
1627610001.74,2,3,4,6
1627610001.87,1,5,9,9
1627610002.59,2,3,4,6
1627610002.79,1,6,9,9
1627610003.43,2,2,3,5
1627610003.64,1,6,9,9
1627610004.35,2,2,4,5
1627610004.49,1,6,9,9
1627610005.20,2,2,4,5
1627610005.40,1,5,8,8
1627610006.04,2,3,5,6
1627610006.25,1,5,8,8
1627610006.96,2,3,4,6
1627610007.10,1,5,8,8
1627610007.80,2,3,4,6
1627610008.02,1,5,8,8
1627610008.65,2,3,4,6
1627610008.86,1,5,8,8
1627610009.57,2,2,4,6
1627610009.71,1,5,8,8
1627610010.41,2,2,4,6
1627610010.63,1,5,8,8
1627610011.26,2,2,4,6
1627610011.47,1,5,8,8
1627610012.17,2,2,4,5
1627610012.32,1,5,8,8
1627610013.02,2,2,4,5
1627610013.24,1,5,7,7
1627610013.86,2,2,4,5
1627610014.09,1,5,7,7
1627610014.78,2,2,4,5
1627610014.93,1,5,7,7
1627610015.63,2,2,4,5
1627610015.85,1,5,7,7
1627610016.47,2,2,4,5
1627610016.70,1,5,7,7
1627610017.39,2,2,4,6
1627610017.55,1,5,7,7
1627610018.23,2,2,4,6
1627610018.46,1,5,7,7
1627610019.08,2,2,4,6
1627610019.31,1,5,7,7
1627610020.00,2,2,4,6
1627610020.16,1,5,7,7
1627610020.84,2,2,4,6
1627610021.08,1,5,8,8
1627610021.69,2,2,4,6
1627610021.92,1,5,8,8
1627610022.61,2,2,4,6
1627610022.77,1,5,8,8
1627610023.45,2,2,4,6
1627610023.69,1,4,7,7
1627610024.30,2,2,4,6
1627610024.53,1,3,6,6
1627610025.21,2,2,3,5
1627610025.38,1,3,6,6
1627610026.06,2,2,3,5
1627610026.30,1,4,6,6
1627610026.90,2,2,3,5
1627610027.15,1,5,7,7
1627610027.82,2,1,3,3
1627610027.99,1,5,7,7
1627610028.67,2,1,3,3
1627610028.91,1,4,7,7
1627610029.51,2,1,3,3
1627610029.76,1,4,7,7
1627610030.43,2,1,3,3
1627610030.60,1,4,7,7
1627610031.27,2,1,3,3
1627610031.52,1,5,8,8
1627610032.12,2,1,3,3
1627610032.37,1,5,8,8
1627610033.04,2,1,3,3
1627610033.22,1,4,7,7
1627610033.88,2,1,3,3
1627610034.13,1,4,6,6
1627610034.73,2,1,3,3
1627610034.98,1,4,6,6
1627610035.64,2,1,3,3
1627610035.83,1,5,7,7
1627610036.49,2,1,3,3
1627610036.75,1,4,7,7
1627610037.34,2,1,3,3
1627610037.59,1,4,7,7
1627610038.25,2,2,3,3
1627610038.44,1,4,7,7
1627610039.10,2,1,2,2
1627610039.36,1,4,7,7
1627610039.94,2,1,2,2
1627610040.20,1,4,7,7
1627610040.86,2,0,2,2
1627610041.05,1,4,7,7
1627610041.71,2,0,2,2
1627610041.97,1,5,7,7
1627610042.55,2,0,2,2
1627610042.82,1,5,7,7
1627610043.47,2,0,1,1
1627610043.66,1,5,7,7
1627610044.31,2,0,1,1
1627610044.58,1,4,7,7
1627610045.16,2,1,2,2
1627610045.43,1,4,7,7
1627610046.08,2,1,2,2
1627610046.28,1,4,7,7
1627610046.92,2,1,2,2
1627610047.19,1,4,6,6
1627610047.77,2,1,2,2
1627610048.04,1,4,6,6
1627610048.68,2,1,2,2
1627610048.89,1,4,6,6
1627610049.53,2,1,2,2
1627610049.81,1,4,7,7
1627610050.38,2,1,2,2
1627610050.65,1,4,7,7
1627610051.29,2,1,2,4
1627610051.50,1,4,7,7
1627610052.14,2,1,2,4
1627610052.42,1,4,7,7
1627610052.98,2,1,2,4
1627610053.26,1,4,7,7
1627610053.90,2,1,2,4
1627610054.11,1,4,7,7
1627610054.75,2,1,2,4
1627610055.03,1,4,8,8
1627610055.59,2,1,2,4
1627610055.88,1,4,8,8
1627610056.51,2,1,2,4
1627610056.72,1,4,8,8
1627610057.35,2,1,2,4
1627610057.64,1,5,8,8
1627610058.20,2,1,2,4
1627610058.49,1,5,8,8
1627610059.12,2,1,2,3
1627610059.34,1,5,8,8
1627610059.96,2,1,2,3
1627610060.25,1,5,8,8
1627610060.81,2,1,2,3
1627610061.10,1,5,8,8
1627610061.72,2,1,2,3
1627610061.95,1,5,8,8
1627610062.57,2,1,2,3
1627610062.86,1,4,8,8
1627610063.42,2,1,2,3
1627610063.71,1,4,8,8
1627610064.33,2,0,1,3
1627610064.56,1,4,8,8
1627610065.18,2,0,1,3
1627610065.48,1,5,8,8
1627610066.02,2,0,1,3
1627610066.32,1,6,9,9
1627610066.94,2,0,1,3
1627610067.17,1,6,9,9
1627610067.79,2,0,1,3
1627610068.09,1,5,9,9
1627610068.63,2,0,1,3
1627610068.94,1,5,9,9
1627610069.55,2,0,1,3
1627610069.78,1,5,9,9
1627610070.39,2,0,1,3
1627610070.70,1,5,8,8
1627610071.24,2,0,1,3
1627610071.55,1,5,8,8
1627610072.16,2,0,2,4
1627610072.39,1,4,7,7
1627610073.00,2,0,2,4
1627610073.31,1,4,7,7
1627610073.85,2,0,2,4
1627610074.16,1,4,7,7
1627610074.76,2,0,2,3
1627610075.01,1,4,7,7
1627610075.61,2,1,3,4
1627610075.92,1,4,7,7
1627610076.45,2,1,3,4
1627610076.77,1,4,7,7
1627610077.37,2,1,3,3
1627610077.62,1,4,7,7
1627610078.22,2,1,3,3
1627610078.54,1,4,7,7
1627610079.06,2,1,3,3
1627610079.38,1,4,7,7
1627610079.98,2,1,3,3
1627610080.23,1,4,7,7
1627610080.82,2,1,3,3
1627610081.15,1,4,7,7
1627610081.67,2,1,3,3
1627610082.00,1,4,7,7
1627610082.59,2,1,3,3
1627610082.84,1,4,7,7
1627610083.43,2,1,3,3
1627610083.76,1,3,7,7
1627610084.28,2,0,2,2
1627610084.61,1,4,8,8
1627610085.19,2,0,3,3
1627610085.45,1,4,8,8
1627610086.04,2,0,3,3
1627610086.37,1,4,7,7
1627610086.89,2,0,3,3
1627610087.22,1,4,7,7
1627610087.80,2,1,4,4
1627610088.07,1,4,7,7
1627610088.65,2,1,4,4
1627610088.98,1,5,7,7
1627610089.49,2,1,4,4
1627610089.83,1,4,6,6
1627610090.41,2,0,4,4
1627610090.68,1,4,6,6
1627610091.26,2,0,4,4
1627610091.60,1,4,7,7
1627610092.10,2,0,4,4
1627610092.44,1,4,7,7
1627610093.02,2,0,4,4
1627610093.29,1,4,7,7
1627610093.86,2,1,5,5
1627610094.21,1,4,6,6
1627610094.71,2,1,5,5
1627610095.06,1,4,6,6
1627610095.63,2,1,5,5
1627610095.90,1,4,6,6
1627610096.47,2,1,5,5
1627610096.82,1,4,7,7
1627610097.32,2,1,5,5
1627610097.67,1,4,7,7
1627610098.23,2,2,5,5
1627610098.51,1,4,7,7
1627610099.08,2,2,5,5
1627610099.43,1,4,7,7
1627610099.93,2,2,5,5
1627610100.28,1,4,7,7
1627610100.84,2,2,5,5
1627610101.13,1,4,7,7
1627610101.69,2,2,5,5
1627610102.04,1,6,9,9
1627610102.53,2,2,5,5
1627610102.89,1,6,9,9
1627610103.45,2,1,6,6
1627610103.74,1,6,9,9
1627610104.30,2,1,6,6
1627610104.66,1,5,9,9
1627610105.14,2,1,6,6
1627610105.50,1,5,9,9
1627610106.06,2,1,6,6
1627610106.35,1,5,9,9
1627610106.90,2,1,6,6
1627610107.27,1,5,8,8
1627610107.75,2,1,6,6
1627610108.11,1,5,8,8
1627610108.67,2,1,6,6
1627610108.96,1,5,8,8
1627610109.51,2,1,6,6
1627610109.88,1,5,9,9
1627610110.36,2,1,6,6
1627610110.73,1,5,9,9
1627610111.27,2,1,5,5
1627610111.57,1,4,8,8
1627610112.12,2,1,5,5
1627610112.49,1,4,9,9
1627610112.97,2,1,5,5
1627610113.34,1,4,9,9
1627610113.88,2,1,5,5
1627610114.19,1,4,9,9
1627610114.73,2,1,5,5
1627610115.10,1,4,9,9
1627610115.57,2,1,5,5
1627610115.95,1,4,9,9
1627610116.49,2,1,6,6
1627610116.80,1,4,9,9
1627610117.34,2,1,6,6
1627610117.72,1,4,8,8
1627610118.18,2,1,6,6
1627610118.56,1,4,8,8
1627610119.10,2,1,5,5
1627610119.41,1,4,8,8
1627610119.94,2,1,5,5
1627610120.33,1,4,9,9
1627610120.79,2,1,5,5
1627610121.17,1,4,9,9
1627610121.71,2,2,5,5
1627610122.02,1,4,9,9
1627610122.55,2,2,5,5
1627610122.94,1,4,9,9
1627610123.40,2,1,4,4
1627610123.79,1,4,9,9
1627610124.31,2,1,4,4
1627610124.63,1,4,9,9
1627610125.16,2,1,4,4
1627610125.55,1,4,8,8
1627610126.01,2,1,4,4
1627610126.40,1,5,9,9
1627610126.92,2,1,4,4
1627610127.25,1,5,9,9
1627610127.77,2,1,4,4
1627610128.16,1,4,8,8
1627610128.61,2,1,4,4
1627610129.01,1,4,8,8
1627610129.53,2,1,2,2
1627610129.86,1,4,8,8
1627610130.38,2,1,2,2
1627610130.77,1,5,9,9
1627610131.22,2,1,2,2
1627610131.62,1,5,9,9
1627610132.14,2,1,2,2
1627610132.47,1,5,9,9
1627610132.98,2,1,2,2
1627610133.39,1,5,9,10
1627610133.83,2,1,2,2
1627610134.23,1,5,9,10
1627610134.75,2,1,2,2
1627610135.08,1,4,8,9
1627610135.59,2,2,3,3
1627610136.00,1,4,8,9
1627610136.44,2,2,3,3
1627610136.85,1,4,8,9
1627610137.35,2,2,3,3
1627610137.69,1,4,8,9
1627610138.20,2,2,3,3
1627610138.61,1,4,8,9
1627610139.05,2,2,3,3
1627610139.46,1,4,8,9
1627610139.96,2,2,3,3
1627610140.30,1,4,8,9
1627610140.81,2,2,3,3
1627610141.22,1,5,9,10
1627610141.65,2,2,3,3
1627610142.07,1,5,9,10
1627610142.57,2,2,3,3
1627610142.92,1,5,9,10
1627610143.42,2,2,3,3
1627610143.84,1,5,8,10
1627610144.26,2,2,3,3
1627610144.68,1,5,8,10
1627610145.18,2,3,3,3
1627610145.53,1,5,8,10
1627610146.02,2,3,3,3
1627610146.45,1,5,8,10
1627610146.87,2,3,3,3
1627610147.29,1,5,8,10
1627610147.79,2,2,2,2
1627610148.14,1,5,8,10
1627610148.63,2,2,2,2
1627610149.06,1,4,7,9
1627610149.48,2,2,2,2
1627610149.91,1,4,7,9
1627610150.39,2,3,4,4
1627610150.75,1,4,7,9
1627610151.24,2,3,4,4
1627610151.67,1,4,7,10
1627610152.09,2,3,4,4
1627610152.52,1,4,7,10
1627610153.00,2,3,4,4
1627610153.36,1,4,7,10
1627610153.85,2,3,4,4
1627610154.28,1,5,8,10
1627610154.69,2,3,4,4
1627610155.13,1,5,8,10
1627610155.61,2,3,3,3
1627610155.98,1,5,8,10
1627610156.46,2,3,3,3
1627610156.89,1,5,8,11
1627610157.30,2,3,3,3
1627610157.74,1,5,8,11
1627610158.22,2,3,4,4
1627610158.59,1,5,8,11
1627610159.06,2,3,4,4
1627610159.51,1,5,7,10
1627610159.91,2,3,4,4
1627610160.35,1,5,7,10
1627610160.83,2,2,4,4
1627610161.20,1,5,7,10
1627610161.67,2,2,4,4
1627610162.12,1,4,7,9
1627610162.52,2,2,4,4
1627610162.96,1,4,7,9
1627610163.43,2,2,3,3
1627610163.81,1,4,7,9
1627610164.28,2,2,3,3
1627610164.73,1,4,7,9
1627610165.13,2,2,3,3
1627610165.58,1,4,7,9
1627610166.04,2,2,4,4
1627610166.42,1,4,7,9
1627610166.89,2,2,4,4
1627610167.34,1,4,7,8
1627610167.73,2,2,4,4
1627610168.19,1,4,7,8
1627610168.65,2,2,3,3
1627610169.03,1,4,7,8
1627610169.50,2,2,3,3
1627610169.95,1,4,7,8
1627610170.34,2,2,3,3
1627610170.80,1,4,7,8
1627610171.26,2,1,3,3
1627610171.65,1,4,7,8
1627610172.10,2,1,3,3
1627610172.56,1,4,7,8
1627610172.95,2,1,3,3
1627610173.41,1,4,7,8
1627610173.86,2,1,3,3
1627610174.26,1,4,7,8
1627610174.71,2,1,3,3
1627610175.18,1,4,7,8
1627610175.56,2,1,3,3
1627610176.02,1,4,7,8
1627610176.47,2,1,2,2
1627610176.87,1,4,7,8
1627610177.32,2,1,2,2
1627610177.79,1,4,7,8
1627610178.16,2,1,2,2
1627610178.63,1,4,7,8
1627610179.08,2,1,2,4
1627610179.48,1,4,7,8
1627610179.93,2,1,2,4
1627610180.40,1,4,7,8
1627610180.77,2,1,2,4
1627610181.25,1,4,7,8
1627610181.69,2,1,2,3
1627610182.09,1,4,7,8
1627610182.53,2,1,2,3
1627610183.01,1,4,6,7
1627610183.38,2,1,2,3
1627610183.86,1,4,6,7
1627610184.30,2,1,2,3
1627610184.71,1,4,6,7
1627610185.14,2,1,2,3
1627610185.62,1,4,6,7
1627610185.99,2,1,2,3
1627610186.47,1,4,6,7
1627610186.90,2,1,3,4
1627610187.32,1,4,6,7
1627610187.75,2,1,3,4
1627610188.24,1,4,6,7
1627610188.60,2,1,3,4
1627610189.08,1,4,6,7
1627610189.51,2,0,3,4
1627610189.93,1,4,6,7
1627610190.36,2,0,3,4
1627610190.85,1,4,6,7
1627610191.20,2,0,3,4
1627610191.69,1,4,6,7
1627610192.12,2,2,3,4
1627610192.54,1,4,6,7
1627610192.97,2,2,3,4
1627610193.46,1,5,7,8
1627610193.81,2,2,3,4
1627610194.31,1,5,7,8
1627610194.73,2,2,3,5
1627610195.15,1,4,6,7
1627610195.57,2,2,3,5
1627610196.07,1,4,7,8
1627610196.42,2,2,3,5
1627610196.92,1,4,7,8
1627610197.34,2,2,3,4
1627610197.76,1,4,7,8
1627610198.18,2,2,3,4
1627610198.68,1,5,8,9
1627610199.03,2,2,3,4
1627610199.53,1,5,8,9
1627610199.94,2,2,4,5
1627610200.38,1,5,8,9
1627610200.79,2,2,4,5
1627610201.29,1,5,7,8
1627610201.64,2,1,3,4
1627610202.14,1,5,7,8
1627610202.55,2,0,3,4
1627610202.99,1,5,7,8
1627610203.40,2,0,3,4
1627610203.91,1,5,7,7
1627610204.24,2,0,3,4
1627610204.75,1,5,7,7
1627610205.16,2,1,3,3
1627610205.60,1,5,7,7
1627610206.01,2,1,3,3
1627610206.52,1,5,8,8
1627610206.85,2,1,3,3
1627610207.36,1,5,8,8
1627610207.77,2,1,4,4
1627610208.21,1,5,8,8
1627610208.61,2,1,4,4
1627610209.13,1,5,8,8
1627610209.46,2,1,4,4
1627610209.98,1,5,8,8
1627610210.38,2,0,4,4
1627610210.82,1,5,8,8
1627610211.22,2,0,4,4
1627610211.74,1,5,8,9
1627610212.07,2,0,4,4
1627610212.59,1,5,8,9
1627610212.98,2,0,4,4
1627610213.43,1,5,8,9
1627610213.83,2,1,5,5
1627610214.35,1,5,9,10
1627610214.68,2,1,5,5
1627610215.20,1,5,9,10
1627610215.59,2,1,4,4
1627610216.05,1,5,9,10
1627610216.44,2,1,4,4
1627610216.97,1,5,9,11
1627610217.28,2,1,4,4
1627610217.81,1,5,9,11
1627610218.20,2,2,4,4
1627610218.66,1,5,9,11
1627610219.05,2,2,4,4
1627610219.58,1,5,8,10
1627610219.89,2,2,4,4
1627610220.42,1,5,8,10
1627610220.81,2,2,5,5
1627610221.27,1,5,8,10
1627610221.65,2,2,5,5
1627610222.19,1,5,8,10
1627610222.50,2,2,5,5
1627610223.04,1,5,8,10
1627610223.42,2,2,5,5
1627610223.88,1,5,8,10
1627610224.26,2,2,5,5
1627610224.80,1,5,8,10
1627610225.11,2,2,5,5
1627610225.65,1,5,8,10
1627610226.02,2,2,5,5
1627610226.50,1,5,8,10
1627610226.87,2,2,5,5
1627610227.41,1,5,8,11
1627610227.72,2,2,5,5
1627610228.26,1,5,8,11
1627610228.63,2,2,4,4
1627610229.11,1,5,8,11
1627610229.48,2,2,4,4
1627610230.03,1,5,9,11
1627610230.32,2,2,4,4
1627610230.87,1,5,9,11
1627610231.24,2,1,4,4
1627610231.72,1,5,9,11
1627610232.09,2,1,4,4
1627610232.64,1,4,9,10
1627610232.93,2,1,4,4
1627610233.48,1,4,9,10
1627610233.85,2,2,4,4
1627610234.33,1,4,9,10
1627610234.69,2,2,4,4
1627610235.25,1,4,9,10
1627610235.54,2,2,4,4
1627610236.10,1,4,9,10
1627610236.46,2,2,4,4
1627610236.94,1,4,9,10
1627610237.30,2,2,4,4
1627610237.86,1,4,8,10
1627610238.15,2,2,4,4
1627610238.71,1,4,8,10
1627610239.06,2,1,3,3
1627610239.56,1,4,8,10
1627610239.91,2,1,3,3
1627610240.47,1,4,8,9
1627610240.76,2,0,2,2
1627610241.32,1,4,8,9
1627610241.67,2,0,2,2
1627610242.17,1,4,8,9
1627610242.52,2,0,2,2
1627610243.08,1,4,7,7
1627610243.36,2,1,3,3
1627610243.93,1,4,7,7
1627610244.28,2,1,2,2
1627610244.78,1,4,7,7
1627610245.12,2,1,2,2
1627610245.70,1,4,8,8
1627610245.97,2,1,2,2
1627610246.54,1,4,8,8
1627610246.89,2,0,2,2
1627610247.39,1,4,8,8
1627610247.73,2,0,2,2
1627610248.31,1,4,8,8
1627610248.58,2,0,2,2
1627610249.15,1,4,8,8
1627610249.50,2,0,2,2
1627610250.00,1,4,8,8
1627610250.34,2,0,2,2
1627610250.92,1,4,8,8
1627610251.19,2,0,2,2
1627610251.77,1,4,8,8
1627610252.10,2,1,3,3
1627610252.61,1,4,8,8
1627610252.95,2,1,3,3
1627610253.53,1,4,8,8
1627610253.79,2,1,3,3
1627610254.38,1,4,8,8
1627610254.71,2,1,3,3
1627610255.23,1,4,8,8
1627610255.56,2,1,3,3
1627610256.14,1,4,7,7
1627610256.40,2,1,3,3
1627610256.99,1,4,7,7
1627610257.32,2,1,3,3
1627610257.84,1,4,7,7
1627610258.16,2,1,3,3
1627610258.76,1,3,9,9
